project_id,latitude,longitude,state,area,median_psf,median_price
14991,3.158472,101.672912,Kuala Lumpur,Taman Duta,656.0,1283250
11714,3.12526989,101.7089996,Kuala Lumpur,Pudu,484.0,1125850
16943,3.2378615,101.6606025,Kuala Lumpur,Selayang,291.0,383517
8562,3.160441,101.715123,Kuala Lumpur,KLCC,690.0,1889280
13895,3.149022,101.709752,Kuala Lumpur,Bukit Bintang,800.0,574343
8588,3.133349895,101.6930008,Kuala Lumpur,Brickfields,676.0,1029472
14135,3.15237,101.666737,Kuala Lumpur,Damansara,891.0,1491302
10257,3.179022,101.683677,Kuala Lumpur,Jalan Ipoh,527.0,1773544
10260,3.168809891,101.6500015,Kuala Lumpur,Mont Kiara,591.0,635702
10402,3.193951,101.624075,Kuala Lumpur,Bandar Menjalara,365.0,373166
24915,3.0973514,101.7018541,Kuala Lumpur,Salak Selatan,503.0,563226
10826,3.103057,101.679636,Kuala Lumpur,Taman Desa,721.0,1369215
14803,3.223081,101.730225,Kuala Lumpur,Setapak,366.0,488372
11920,3.070820093,101.6559982,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),464.0,614143
16995,3.1926554,101.6506793,Kuala Lumpur,Kepong,584.0,363315
13481,3.091429949,101.697998,Kuala Lumpur,Salak Selatan,533.0,547831
13868,3.19969,101.690276,Kuala Lumpur,Sentul,527.0,622133
8608,3.095787,101.684084,Kuala Lumpur,Taman Desa,405.0,536971
14845,3.121931,101.6763663,Kuala Lumpur,Bangsar,304.0,228971
9813,3.162319899,101.7160034,Kuala Lumpur,KLCC,740.0,1892513
10135,3.166680098,101.6419983,Kuala Lumpur,Mont Kiara,620.0,1369353
12487,3.116981,101.732443,Kuala Lumpur,Cheras,272.0,256912
13579,3.070869923,101.6679993,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),381.0,426236
13663,3.183830023,101.6500015,Kuala Lumpur,Segambut,557.0,821562
8713,3.178356,101.654117,Kuala Lumpur,Dutamas,419.0,400971
9517,3.160180092,101.6490021,Kuala Lumpur,Sri Hartamas,923.0,1673936
14337,3.212713,101.722185,Kuala Lumpur,Setapak,378.0,306061
15706,3.19667068,101.7287207,Kuala Lumpur,Wangsa Maju,358.0,298213
14439,3.217859,101.718589,Kuala Lumpur,Setapak,445.0,416455
14801,3.138533,101.686871,Kuala Lumpur,Setapak,352.0,449485
11565,3.14793992,101.7060013,Kuala Lumpur,Bukit Bintang,977.0,939304
12005,3.200550079,101.6660004,Kuala Lumpur,Jinjang,332.0,368546
8786,3.099679947,101.677002,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),759.0,703894
8787,3.07869,101.658948,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),335.0,309954
9273,3.059259892,101.6849976,Kuala Lumpur,Bukit Jalil,608.0,818082
15438,3.1864592,101.6256924,Kuala Lumpur,Desa Parkcity,890.0,1324606
14223,3.225207429,101.7404795,Kuala Lumpur,Taman Melawati,291.0,294079
9814,3.163014,101.71638,Kuala Lumpur,KLCC,1090.0,1354125
14315,3.20681,101.638942,Kuala Lumpur,Kepong,294.0,177469
11081,3.198218,101.705498,Kuala Lumpur,Setapak,400.0,582969
11601,3.1138839,101.6650558,Kuala Lumpur,Pantai,796.0,665694
13404,3.167319,101.717498,Kuala Lumpur,Keramat,415.0,444032
14749,3.160664,101.714872,Kuala Lumpur,KLCC,1246.0,1485494
13417,3.151105,101.71725,Kuala Lumpur,KLCC,940.0,3870557
25089,3.0909881,101.7308578,Kuala Lumpur,Cheras,964.0,2233617
10620,3.189009905,101.6809998,Kuala Lumpur,Sentul,397.0,251750
15581,3.158385,101.704096,Kuala Lumpur,KLCC,1343.0,1412221
9837,3.166274,101.646612,Kuala Lumpur,Mont Kiara,635.0,1663355
10000,3.159320116,101.7139969,Kuala Lumpur,KL City,1047.0,2606345
10448,3.155280113,101.697998,Kuala Lumpur,KL City,372.0,471752
10455,3.1798,101.657868,Kuala Lumpur,Dutamas,325.0,543694
13418,3.083869934,101.6600037,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),674.0,711556
12958,3.23367,101.661003,Kuala Lumpur,Selayang,173.0,125195
11589,3.171254,101.665946,Kuala Lumpur,Dutamas,913.0,935165
17240,3.2036368,101.7172115,Kuala Lumpur,Setapak,230.0,213469
16814,3.0872479,101.7212832,Kuala Lumpur,Bandar Tun Razak,226.0,285869
13092,3.187609911,101.651001,Kuala Lumpur,Segambut,621.0,431367
13640,3.167409897,101.6460037,Kuala Lumpur,Mont Kiara,1139.0,818574
14857,3.164426628,101.6925216,Kuala Lumpur,KL City,881.0,617170
16949,3.0649054,101.7387313,Kuala Lumpur,Cheras,411.0,1035288
14815,3.220165,101.7194726,Kuala Lumpur,Setapak,265.0,151164
14090,3.121550083,101.6839981,Kuala Lumpur,Seputeh,484.0,866542
14947,3.194262,101.713953,Kuala Lumpur,Setapak,404.0,466962
11563,3.140530109,101.6269989,Kuala Lumpur,Taman Tun Dr Ismail,817.0,1982291
11804,3.123330116,101.6719971,Kuala Lumpur,Bangsar,721.0,1592323
16978,3.2206164,101.6988603,Kuala Lumpur,Gombak,299.0,478468
16937,3.0788641,101.6980974,Kuala Lumpur,Salak Selatan,222.0,287162
12874,3.088150024,101.7450027,Kuala Lumpur,Cheras,432.0,1218000
13514,3.171587,101.681944,Kuala Lumpur,Kenny Hills (Bukit Tunku),820.0,2565162
8717,3.170088,101.65304,Kuala Lumpur,Mont Kiara,519.0,744567
9457,3.08588,101.678661,Kuala Lumpur,Kuchai Lama,401.0,497034
10666,3.189811,101.628961,Kuala Lumpur,Desa Parkcity,1326.0,1838900
9565,3.178580046,101.6549988,Kuala Lumpur,Dutamas,375.0,547440
9764,3.060515,101.674604,Kuala Lumpur,Bukit Jalil,455.0,495107
8981,3.167319,101.717498,Kuala Lumpur,Keramat,279.0,208867
15277,3.118598,101.673787,Kuala Lumpur,Bangsar,1208.0,1074467
10538,3.09916997,101.7139969,Kuala Lumpur,Cheras,416.0,431752
14701,3.194989,101.674486,Kuala Lumpur,Jalan Ipoh,320.0,320900
23420,3.0882137,101.6879077,Kuala Lumpur,Kuchai Lama,446.0,773005
12491,3.20085001,101.6750031,Kuala Lumpur,Jalan Ipoh,407.0,505400
12659,3.0911901,101.7340012,Kuala Lumpur,Cheras,438.0,1245934
11822,3.161405705,101.7291284,Kuala Lumpur,Ampang,628.0,494867
16550,3.0561607,101.6718149,Kuala Lumpur,Bukit Jalil,715.0,1611634
14343,3.1141569,101.7298225,Kuala Lumpur,Cheras,647.0,1130971
13758,3.177860022,101.6849976,Kuala Lumpur,Jalan Ipoh,598.0,554100
15278,3.171824,101.69808,Kuala Lumpur,Titiwangsa,763.0,561111
8533,3.0677444,101.704482,Kuala Lumpur,Sungai Besi,430.0,412518
8554,3.158398,101.705422,Kuala Lumpur,KLCC,1212.0,1471044
8596,3.065936,101.690857,Kuala Lumpur,Bandar Baru Sri Petaling,457.0,904891
8692,3.158392,101.740854,Kuala Lumpur,Ampang Hilir,624.0,1050363
16834,3.241742,101.661107,Kuala Lumpur,Selayang,218.0,313276
8619,3.18691,101.624502,Kuala Lumpur,Desa Parkcity,1440.0,1636012
9618,3.064997,101.70157,Kuala Lumpur,Bandar Baru Sri Petaling,432.0,513200
9716,3.107000113,101.677002,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),398.0,325966
16882,3.2141895,101.6855665,Kuala Lumpur,Batu,103.0,343794
10319,3.174649954,101.6569977,Kuala Lumpur,Mont Kiara,734.0,1460125
10393,3.208590031,101.711998,Kuala Lumpur,Setapak,565.0,1054459
10597,3.17201,101.6553363,Kuala Lumpur,Mont Kiara,619.0,1328344
10898,3.21036005,101.6409988,Kuala Lumpur,Kepong,241.0,176276
12726,3.20716,101.692871,Kuala Lumpur,Sentul,258.0,596445
12840,3.21927,101.697998,Kuala Lumpur,Gombak,453.0,960173
17000,3.098389,101.7475844,Kuala Lumpur,Cheras,396.0,976828
13228,3.211430073,101.6709976,Kuala Lumpur,Kepong,379.0,678449
8887,3.136009932,101.7020035,Kuala Lumpur,KL City,304.0,493643
14132,3.147151,101.704445,Kuala Lumpur,Bukit Bintang,450.0,590697
9712,3.126980066,101.677002,Kuala Lumpur,Bangsar,883.0,910257
10123,3.169800043,101.6500015,Kuala Lumpur,Mont Kiara,557.0,1053243
10254,3.100869894,101.7289963,Kuala Lumpur,Cheras,490.0,389500
10302,3.109790087,101.7279968,Kuala Lumpur,Cheras,646.0,684358
10348,3.18614006,101.6569977,Kuala Lumpur,Segambut,335.0,340036
14621,3.138003,101.68693,Kuala Lumpur,Cheras,312.0,249965
14735,3.120697,101.736572,Kuala Lumpur,Cheras,270.0,165100
9597,3.1956316,101.7198476,Kuala Lumpur,Setapak,56.0,36072
14323,3.0855346,101.674836,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),802.0,585818
11633,3.178814,101.745674,Kuala Lumpur,Taman Setiawangsa,411.0,506643
11700,3.085010052,101.7009964,Kuala Lumpur,Desa Petaling,306.0,371608
11896,3.1632429,101.7360274,Kuala Lumpur,Ampang,485.0,510804
10693,3.1713621,101.7229147,Kuala Lumpur,Keramat,403.0,671572
13495,3.108259916,101.6910019,Kuala Lumpur,Taman Desa,436.0,543572
13730,3.162879944,101.7190018,Kuala Lumpur,Ampang,623.0,711286
28909,3.1069373,101.7037027,Kuala Lumpur,Cheras,62.0,49704
8563,3.160938,101.72486,Kuala Lumpur,Ampang,588.0,1018149
8566,3.1962,101.7073,Kuala Lumpur,Setapak,477.0,513349
8575,3.220637,101.736009,Kuala Lumpur,Taman Melawati,531.0,661811
8785,3.077290058,101.6600037,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),307.0,340000
13385,3.184319973,101.6399994,Kuala Lumpur,Desa Parkcity,1618.0,4848889
9542,3.19630003,101.7070007,Kuala Lumpur,Setapak,441.0,1258143
9873,3.211959,101.713336,Kuala Lumpur,Setapak,320.0,426223
10128,3.169494,101.65289,Kuala Lumpur,Sri Hartamas,1009.0,5709741
10338,3.179977,101.742123,Kuala Lumpur,Taman Setiawangsa,419.0,339538
14880,3.17894,101.646856,Kuala Lumpur,Bukit Prima Pelangi,455.0,563330
10173,3.1326301,101.7115097,Kuala Lumpur,Pudu,248.0,150815
11298,3.187404,101.682931,Kuala Lumpur,Jalan Ipoh,466.0,589445
11478,3.059279919,101.6679993,Kuala Lumpur,Bukit Jalil,686.0,1849260
11901,3.211369991,101.6409988,Kuala Lumpur,Kepong,233.0,147667
13706,3.133939981,101.6930008,Kuala Lumpur,Brickfields,562.0,807186
14080,3.159595,101.733489,Kuala Lumpur,Taman U-Thant,788.0,1499693
12077,3.0792799,101.6790009,Kuala Lumpur,Kuchai Lama,458.0,1003500
15429,3.229689,101.742321,Kuala Lumpur,Taman Melawati,238.0,232424
24955,3.0645838,101.6642214,Kuala Lumpur,Bukit Jalil,505.0,504924
9148,3.212017,101.642416,Kuala Lumpur,Kepong,367.0,438039
15870,3.139011,101.7055962,Kuala Lumpur,Pudu,215.0,111112
16875,3.2041374,101.6646198,Kuala Lumpur,Jinjang,135.0,432460
14772,3.204317,101.691358,Kuala Lumpur,Sentul,327.0,409231
11083,3.184540033,101.6520004,Kuala Lumpur,Segambut,389.0,359539
11695,3.187624,101.737025,Kuala Lumpur,Setapak,312.0,386842
11713,3.14854002,101.6740036,Kuala Lumpur,Damansara Heights,601.0,1324308
13422,3.13699007,101.6309967,Kuala Lumpur,Taman Tun Dr Ismail,691.0,1355577
16575,3.1783128,101.6919366,Kuala Lumpur,Sentul,256.0,350665
13762,3.163840055,101.6579971,Kuala Lumpur,Sri Hartamas,708.0,626545
15340,3.1831401,101.652505,Kuala Lumpur,Segambut,600.0,1072451
9464,3.079799891,101.6880035,Kuala Lumpur,Kuchai Lama,325.0,405080
16847,3.0832301,101.7103235,Kuala Lumpur,Desa Petaling,1159.0,3403276
10299,3.187825,101.624698,Kuala Lumpur,Desa Parkcity,992.0,2824600
9541,3.196082,101.705675,Kuala Lumpur,Setapak,430.0,451160
10264,3.16553998,101.6490021,Kuala Lumpur,Mont Kiara,444.0,781200
14425,3.122,101.690917,Kuala Lumpur,Seputeh,329.0,375568
14399,3.1897304,101.7303556,Kuala Lumpur,Setapak,54.0,35000
11498,3.113689899,101.7170029,Kuala Lumpur,Cheras,533.0,543320
16968,3.0468872,101.6574076,Kuala Lumpur,Bukit Jalil,529.0,1118320
13749,3.107599974,101.7160034,Kuala Lumpur,Cheras,476.0,512720
22915,3.0789887,101.6931481,Kuala Lumpur,Salak Selatan,307.0,558355
9639,3.213249922,101.6529999,Kuala Lumpur,Kepong,339.0,329153
10162,3.05821991,101.6750031,Kuala Lumpur,Bukit Jalil,679.0,1046279
12637,3.124346,101.724844,Kuala Lumpur,Cheras,319.0,237460
16319,3.181050062,101.6729965,Kuala Lumpur,Dutamas,433.0,467394
15046,3.131500006,101.6849976,Kuala Lumpur,KL Sentral,844.0,1279327
9715,3.082099915,101.6869965,Kuala Lumpur,Kuchai Lama,564.0,825934
11528,3.168400049,101.7099991,Kuala Lumpur,KL City,1025.0,1184021
16979,3.096934,101.7290474,Kuala Lumpur,Cheras,425.0,877802
13905,3.095858,101.685773,Kuala Lumpur,Taman Desa,365.0,295638
13852,3.121145,101.667073,Kuala Lumpur,Pantai,643.0,2356063
8574,3.152119,101.714074,Kuala Lumpur,KLCC,889.0,2647105
15332,3.1555764,101.7434107,Kuala Lumpur,Ampang Hilir,31484.0,3745769
8768,3.098550081,101.7149963,Kuala Lumpur,Cheras,425.0,511167
14255,3.145509,101.712284,Kuala Lumpur,Bukit Bintang,1128.0,842580
10432,3.162738,101.717668,Kuala Lumpur,KLCC,612.0,910084
10751,3.149011,101.708665,Kuala Lumpur,Bukit Bintang,724.0,943146
14723,3.175691,101.682529,Kuala Lumpur,Jalan Ipoh,278.0,251426
16044,3.0780997,101.6640726,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),205.0,134875
10933,3.2065551,101.6761533,Kuala Lumpur,Jalan Ipoh,347.0,330750
15070,3.143316,101.708548,Kuala Lumpur,Bukit Bintang,547.0,551018
12078,3.066129923,101.7020035,Kuala Lumpur,Bandar Baru Sri Petaling,783.0,813959
12239,3.19472003,101.7040024,Kuala Lumpur,Setapak,209.0,468551
8586,3.154160023,101.6999969,Kuala Lumpur,KL City,869.0,1547176
8637,3.207979918,101.6740036,Kuala Lumpur,Jalan Ipoh,491.0,522587
8723,3.185110092,101.6989975,Kuala Lumpur,Sentul,365.0,435830
8983,3.112512,101.71747,Kuala Lumpur,Cheras,339.0,386370
9073,3.125730038,101.6660004,Kuala Lumpur,Pantai,29956.0,4810870
8832,3.1694545,101.6776951,Kuala Lumpur,Kenny Hills (Bukit Tunku),86836.0,10462128
14812,3.23548,101.655144,Kuala Lumpur,Selayang,54.0,35000
23883,3.0740956,101.6868333,Kuala Lumpur,Salak Selatan,910.0,1345342
14893,3.134743,101.692592,Kuala Lumpur,Brickfields,594.0,711957
11680,3.189549923,101.7399979,Kuala Lumpur,Wangsa Maju,345.0,405740
16967,3.2095351,101.7141744,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),325.0,919696
16974,3.2015229,101.7492456,Kuala Lumpur,Wangsa Maju,243.0,429468
16994,3.2039299,101.6670216,Kuala Lumpur,Jinjang,226.0,327783
13160,3.218420029,101.6750031,Kuala Lumpur,Jalan Ipoh,577.0,1250435
13335,3.182810068,101.6930008,Kuala Lumpur,Sentul,636.0,802112
17010,3.223439932,101.6689987,Kuala Lumpur,Jalan Ipoh,423.0,650783
8735,3.166480064,101.6839981,Kuala Lumpur,Kenny Hills (Bukit Tunku),853.0,1482556
8918,3.138434,101.663518,Kuala Lumpur,Bangsar,563.0,899046
15749,3.157784871,101.7044091,Kuala Lumpur,KLCC,657.0,1771268
9258,3.1805836,101.6569133,Kuala Lumpur,Dutamas,657.0,1172560
9263,3.087804,101.679669,Kuala Lumpur,Kuchai Lama,421.0,624091
10512,3.127702,101.680615,Kuala Lumpur,Brickfields,391.0,432410
10743,3.155869,101.710714,Kuala Lumpur,KLCC,1115.0,3860125
14839,3.181729,101.745731,Kuala Lumpur,Taman Setiawangsa,395.0,392955
11246,3.081170082,101.689003,Kuala Lumpur,Kuchai Lama,473.0,625050
11451,3.14089,101.660561,Kuala Lumpur,Bangsar,1591.0,8437084
21797,3.092036,101.683795,Kuala Lumpur,Kuchai Lama,559.0,553069
24683,3.1358164,101.6831535,Kuala Lumpur,Bangsar,1041.0,3326619
11668,3.128859997,101.6809998,Kuala Lumpur,Brickfields,583.0,922273
11703,3.188052,101.738727,Kuala Lumpur,Wangsa Maju,374.0,534091
11906,3.153749943,101.7200012,Kuala Lumpur,KLCC,822.0,3266273
12183,3.1049929,101.7486137,Kuala Lumpur,Cheras,468.0,707546
19621,3.0926508,101.7045865,Kuala Lumpur,Salak Selatan,143.0,199546
21698,3.193941,101.716077,Kuala Lumpur,Setapak,487.0,527810
9143,3.142950058,101.7040024,Kuala Lumpur,Pudu,857.0,389643
9501,3.103679895,101.6800003,Kuala Lumpur,Taman Desa,552.0,625572
9557,3.192699909,101.6350021,Kuala Lumpur,Bandar Menjalara,521.0,1105620
9877,3.207537,101.710827,Kuala Lumpur,Setapak,295.0,210381
10210,3.206029892,101.7060013,Kuala Lumpur,Setapak,352.0,367524
10508,3.1505301,101.7389984,Kuala Lumpur,Desa Pandan,378.0,561191
10517,3.116051,101.679227,Kuala Lumpur,Seputeh,460.0,327810
14487,3.192597,101.634858,Kuala Lumpur,Bandar Menjalara,471.0,655620
11026,3.194099903,101.6299973,Kuala Lumpur,Bandar Menjalara,535.0,555429
15256,3.11864,101.731398,Kuala Lumpur,Cheras,389.0,374324
10322,3.15899992,101.7480011,Kuala Lumpur,Ampang,878.0,909275
12065,3.213870049,101.6190033,Kuala Lumpur,Kepong,593.0,1121334
12811,3.19472003,101.6819992,Kuala Lumpur,Jalan Ipoh,469.0,1114376
8771,3.095393,1.7419797,Kuala Lumpur,Cheras,207.0,373096
17008,3.1399981,101.6637453,Kuala Lumpur,Bangsar,775.0,1335000
13732,3.06858,101.748001,Kuala Lumpur,Cheras,349.0,467334
25143,3.0562964,101.6801646,Kuala Lumpur,Bukit Jalil,657.0,2914285
9567,3.170047,101.663802,Kuala Lumpur,Dutamas,1473.0,3816000
15475,3.1616731,101.7059613,Kuala Lumpur,KL City,255.0,213584
10280,3.120223,101.691778,Kuala Lumpur,Seputeh,303.0,333900
10308,3.136549,101.704519,Kuala Lumpur,Pudu,146.0,65850
10365,3.156719923,101.6279984,Kuala Lumpur,Taman Tun Dr Ismail,515.0,703900
16910,2.972093,101.7629252,Kuala Lumpur,Setapak,434.0,410700
16913,3.1641164,101.7222492,Kuala Lumpur,Ampang,49819.0,5199803
13878,3.070881,101.651793,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),301.0,259211
13956,3.187339,101.641795,Kuala Lumpur,Segambut,305.0,216764
8881,3.14222002,101.6620026,Kuala Lumpur,Bangsar,669.0,851579
8943,3.10454,101.677018,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),287.0,215579
9444,3.157823,101.723525,Kuala Lumpur,Taman U-Thant,697.0,1026363
10731,3.148719,101.707556,Kuala Lumpur,Bukit Bintang,1375.0,602916
10395,3.20574,101.704679,Kuala Lumpur,Setapak,259.0,260948
11793,3.153870106,101.7180023,Kuala Lumpur,KLCC,800.0,2232532
16980,3.0907433,101.7290538,Kuala Lumpur,Cheras,320.0,336948
16938,3.177472,101.647486,Kuala Lumpur,Bukit Prima Pelangi,554.0,939211
12870,3.187350035,101.677002,Kuala Lumpur,Segambut,377.0,652632
21691,3.127858,101.680076,Kuala Lumpur,Bangsar,1123.0,666053
14746,3.194078,101.689893,Kuala Lumpur,Sentul,283.0,220948
13670,3.209039927,101.7229996,Kuala Lumpur,Setapak,414.0,447527
8670,3.183540106,101.6470032,Kuala Lumpur,Segambut,501.0,804334
14015,3.116793,101.738114,Kuala Lumpur,Cheras,370.0,429612
16841,3.2393988,101.6641667,Kuala Lumpur,Selayang,540.0,631131
19577,3.1943758,101.729963,Kuala Lumpur,Setapak,233.0,189012
10652,3.146130085,101.7070007,Kuala Lumpur,Bukit Bintang,547.0,580889
10852,3.153919,101.717255,Kuala Lumpur,KLCC,1054.0,3430078
11034,3.167074,101.702916,Kuala Lumpur,KL City,423.0,462778
11702,3.188560009,101.7369995,Kuala Lumpur,Wangsa Maju,314.0,377223
15547,3.0562742,101.7458697,Kuala Lumpur,Cheras,438.0,445000
15104,3.092693,101.743526,Kuala Lumpur,Cheras,503.0,485445
16982,3.193611,101.708333,Kuala Lumpur,Setapak,265.0,1212778
13391,3.160459,101.712572,Kuala Lumpur,KLCC,964.0,1334723
8656,3.201159954,101.7350006,Kuala Lumpur,Wangsa Maju,389.0,406236
8880,3.126209,101.674517,Kuala Lumpur,Bangsar,616.0,490824
9227,3.100280046,101.7389984,Kuala Lumpur,Cheras,417.0,258295
11826,3.159009933,101.7050018,Kuala Lumpur,KL City,989.0,517636
8714,3.079183,101.730872,Kuala Lumpur,Cheras,453.0,418537
10632,3.210989952,101.6399994,Kuala Lumpur,Kepong,224.0,149324
11732,3.180876,101.674518,Kuala Lumpur,Dutamas,457.0,569329
23274,3.1090354,101.6703053,Kuala Lumpur,Pantai Dalam/Kerinchi,258.0,182045
10204,3.0896937,101.6913307,Kuala Lumpur,Kuchai Lama,230.0,194334
17002,3.0565665,101.7090085,Kuala Lumpur,Sungai Besi,635.0,1381810
15349,3.0677624,101.7131932,Kuala Lumpur,Sungai Besi,233.0,190524
11244,3.1667,101.650655,Kuala Lumpur,Mont Kiara,823.0,1762401
24924,3.1421766,101.735616,Kuala Lumpur,Kampung Pandan,56.0,44016
14146,3.155048,101.708229,Kuala Lumpur,KLCC,738.0,1086471
28852,3.2087887,101.7192011,Kuala Lumpur,Setapak,546.0,533243
11291,3.189189911,101.6320038,Kuala Lumpur,Desa Parkcity,1003.0,2102000
9847,3.166569948,101.6989975,Kuala Lumpur,KL City,237.0,217059
9880,3.148550034,101.6679993,Kuala Lumpur,Damansara Heights,1337.0,4713048
9964,3.060169935,101.6709976,Kuala Lumpur,Bukit Jalil,779.0,1957530
16889,3.1394539,101.6314462,Kuala Lumpur,Taman Tun Dr Ismail,596.0,782177
10158,3.146990061,101.7129974,Kuala Lumpur,Bukit Bintang,772.0,1140000
10306,3.195050001,101.7450027,Kuala Lumpur,Wangsa Maju,400.0,564295
10326,3.160066,101.735368,Kuala Lumpur,Ampang,1015.0,712753
14445,3.132664,101.734193,Kuala Lumpur,Cheras,369.0,344353
14612,3.103043,101.678294,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),380.0,286295
28066,3.1920735,101.6925886,Kuala Lumpur,Sentul,58.0,25448
28060,3.1060113,101.6710057,Kuala Lumpur,Pantai Dalam/Kerinchi,54.0,35000
11185,3.182389975,101.7440033,Kuala Lumpur,Taman Setiawangsa,423.0,462059
11300,3.157779932,101.7259979,Kuala Lumpur,Taman U-Thant,1071.0,2907082
12299,3.06062007,101.6790009,Kuala Lumpur,Bukit Jalil,717.0,2477353
13785,3.0832901,101.7080002,Kuala Lumpur,Desa Petaling,338.0,295530
15343,3.1221,101.736232,Kuala Lumpur,Cheras,338.0,340875
14062,3.136129,101.693015,Kuala Lumpur,Brickfields,815.0,660500
9065,3.077419996,101.7350006,Kuala Lumpur,Cheras,593.0,2069325
9193,3.0724939,101.6524137,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),177.0,103563
9396,3.14969,101.669471,Kuala Lumpur,Damansara Heights,496.0,880500
13316,3.184649944,101.6340027,Kuala Lumpur,Desa Parkcity,1824.0,2673438
9564,3.16753006,101.6650009,Kuala Lumpur,Dutamas,1061.0,4871563
24933,3.2188362,101.67097,Kuala Lumpur,Jalan Ipoh,634.0,685975
12144,3.1648128,101.6971237,Kuala Lumpur,KL City,208.0,291063
9945,3.096413,101.687735,Kuala Lumpur,Taman Desa,324.0,201313
14379,3.223612,101.727832,Kuala Lumpur,Setapak,338.0,276094
10132,3.151782,101.631022,Kuala Lumpur,Taman Tun Dr Ismail,622.0,1018125
10503,3.129222,101.681823,Kuala Lumpur,Brickfields,559.0,492063
9287,3.218486,101.6886011,Kuala Lumpur,Batu,340.0,212563
11460,3.161530018,101.6419983,Kuala Lumpur,Sri Hartamas,786.0,3506875
21796,3.209049,101.691144,Kuala Lumpur,Batu,494.0,299250
13310,3.155692,101.720298,Kuala Lumpur,KLCC,783.0,2945938
16948,3.1801359,101.7040581,Kuala Lumpur,Titiwangsa,492.0,2884026
15287,3.1337983,101.7183617,Kuala Lumpur,Pudu,227.0,189250
8640,3.053050041,101.6640015,Kuala Lumpur,Bukit Jalil,444.0,1754334
13933,3.160151,101.726864,Kuala Lumpur,Ampang,767.0,1105667
8876,3.123719931,101.6709976,Kuala Lumpur,Bangsar,641.0,755334
15582,3.21199,101.652319,Kuala Lumpur,Kepong,316.0,338400
9646,3.116697,101.668456,Kuala Lumpur,Pantai,459.0,513467
9682,3.128859997,101.7139969,Kuala Lumpur,Pudu,462.0,540534
16886,3.1403825,101.7286639,Kuala Lumpur,Kampung Pandan,268.0,640000
24090,3.1086411,101.6749736,Kuala Lumpur,Pantai Dalam/Kerinchi,54.0,35000
14249,3.1900832,101.7223302,Kuala Lumpur,Setapak,54.0,35000
19574,3.1990863,101.7108672,Kuala Lumpur,Setapak,222.0,124134
16918,3.1946599,101.6887168,Kuala Lumpur,Sentul,349.0,576467
9187,3.09001,101.713422,Kuala Lumpur,Bandar Tun Razak,54.0,28500
11689,3.164510012,101.689003,Kuala Lumpur,KL City,696.0,1649334
11758,3.15625,101.625,Kuala Lumpur,Taman Tun Dr Ismail,542.0,615334
16950,3.0692475,101.653984,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),431.0,800994
12134,3.218240023,101.6910019,Kuala Lumpur,Batu,519.0,970334
12992,3.100029945,101.6780014,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),313.0,925467
13490,3.164060116,101.7170029,Kuala Lumpur,Ampang,1044.0,1178000
13549,3.137739897,101.6289978,Kuala Lumpur,Taman Tun Dr Ismail,1647.0,1059500
15275,3.210532,101.732025,Kuala Lumpur,Wangsa Maju,337.0,308067
8652,3.169850111,101.6529999,Kuala Lumpur,Mont Kiara,547.0,862215
8746,3.100059986,101.6900024,Kuala Lumpur,Taman Desa,761.0,3007915
14066,3.1449891,101.7061101,Kuala Lumpur,Bukit Bintang,155.0,103215
14166,3.160934,101.713389,Kuala Lumpur,KLCC,717.0,1006929
9497,3.156574,101.729035,Kuala Lumpur,Taman U-Thant,699.0,1285715
9672,3.066450119,101.6689987,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),407.0,413072
9874,3.209140062,101.7099991,Kuala Lumpur,Setapak,387.0,555072
25223,3.1792551,101.6902813,Kuala Lumpur,Sentul,440.0,880358
10119,3.194473,101.625776,Kuala Lumpur,Bandar Menjalara,356.0,352286
10645,3.116090059,101.6900024,Kuala Lumpur,Seputeh,817.0,3600000
14521,3.128763,101.682369,Kuala Lumpur,Brickfields,749.0,1080846
11660,3.14207,101.704263,Kuala Lumpur,Pudu,447.0,604858
11687,3.197220087,101.7519989,Kuala Lumpur,Wangsa Maju,346.0,411643
11760,3.135090113,101.6650009,Kuala Lumpur,Bangsar,756.0,1370890
16925,3.1635766,101.6238465,Kuala Lumpur,Kampung Sungai Penchala,282.0,2665472
14719,3.157454,101.741305,Kuala Lumpur,Ampang Hilir,245.0,261429
23878,3.1146911,101.7324518,Kuala Lumpur,Cheras,234.0,321786
12123,3.091749907,101.7490005,Kuala Lumpur,Cheras,653.0,1925215
12273,3.113260031,101.689003,Kuala Lumpur,Seputeh,754.0,3445572
